resource_code,name,type,category,unit,price_avg,price_min,price_max,currency,usage_count,labor_role
0214000039,LLADE DE LAVATORIO LINEA PUNTA SAL CROMADA,material,Aparatos Sanitarios,PZA,47.77,47.77,47.77,PEN,,
0214000040,"MEZCLADORA DE 4"" PARA LAVATORIO LINEA COLAN CROMADA",material,Aparatos Sanitarios,PZA,48.47,48.47,48.47,PEN,,
0214000041,"MEZCLADORA DE 4"" PARA LAVATORIO LINEA BAVARO CROMADA",material,Aparatos Sanitarios,PZA,87.36,87.36,87.36,PEN,,
0214000042,"MEZCLADORA DE 4"" PARA LAVATORIO LINEA PUNTA SAL CROMADA",material,Aparatos Sanitarios,PZA,88.74,88.74,88.74,PEN,,
0214000043,LLAVE DE DUCHA LINEA COLAN CROMADA,material,Aparatos Sanitarios,PZA,30.41,30.41,30.41,PEN,,
0214000044,LLAVE DE DUCHA LINEA PUNTA SAL CROMADA,material,Aparatos Sanitarios,PZA,56.80,56.80,56.80,PEN,,
0214000045,LLAVE DE DUCHA CON SALIDA LINEA BAVARO CROMADA,material,Aparatos Sanitarios,PZA,47.49,47.49,47.49,PEN,,
0214000046,LLAVE DE DUCHA CON SALIDA LINEA PUNTA SAL CROMADA,material,Aparatos Sanitarios,PZA,48.47,48.47,48.47,PEN,,
0214000047,MEZCLADORA DE DUCHA 2 LLAVES LINEA COLAN CROMADA (Con salida de ducha),material,Aparatos Sanitarios,PZA,144.29,144.29,144.29,PEN,,
0214000048,MEZCLADORA DE DUCHA TINA 3 LLAVES CON SALIDA DE DCUHA OMEGA LINEA COLAN CROMADA,material,Aparatos Sanitarios,PZA,267.88,267.88,267.88,PEN,,
0214000049,MEZCLADORA DE DUCHA 2 LLAVES LINEA ARUBA CROMADA (Con salida de ducha tecno),material,Aparatos Sanitarios,PZA,152.63,152.63,152.63,PEN,,
0214000050,MEZCLADORA DE DUCHA TINA 3 LLAVES LINEA ARUBA CROMADA (Con salida de ducha tecno),material,Aparatos Sanitarios,PZA,154.01,154.01,154.01,PEN,,
0214000051,MEZCLADORA DE DUCHA 2 LLAVES CON SALIDA DE DUCHA OMEGA LINEA BORA BORA CROMADA,material,Aparatos Sanitarios,PZA,395.65,395.65,395.65,PEN,,
0214000052,MEZCLADORA DE DUCHA 2 LLAVES CON SALIDA DE DUCHA TECNO LINEA BORA BORA CROMADA,material,Aparatos Sanitarios,PZA,410.92,410.92,410.92,PEN,,
0214000053,LLAVE DE LAVATORIO PESADA LINEA BUZIOS CROMADA,material,Aparatos Sanitarios,PZA,105.40,105.40,105.40,PEN,,
0214000054,LLAVE DE LAVATORIO BAJA MINIMALISTA LINEA BUZIOS CROMADA,material,Aparatos Sanitarios,PZA,209.53,209.53,209.53,PEN,,
0214000055,LLAVE DE LAVATORIO ALTA MINIMALISTA LINEA BUZIOS CROMADA,material,Aparatos Sanitarios,PZA,247.05,247.05,247.05,PEN,,
0214000056,LLAVE DE LAVATORIO A LA PARED MINIMALISTA LINEA BUZIOS CROMADA,material,Aparatos Sanitarios,PZA,209.56,209.56,209.56,PEN,,
0214000057,LLAVE DE LAVATORIO PESADA LINEA BUZIOS LEVER CROMADA,material,Aparatos Sanitarios,PZA,112.35,112.35,112.35,PEN,,
0214000058,LLAVE DE LAVATORIO BAJA MINIMALISTA LINEA BUZIOS LEVER CROMADA,material,Aparatos Sanitarios,PZA,224.83,224.83,224.83,PEN,,
0214000059,LLAVE DE LAVATORIO ALTA MINIMALISTA LINEA BUZIOS LEVER CROMADA,material,Aparatos Sanitarios,PZA,292.89,292.89,292.89,PEN,,
0214000060,LLAVE DE LAVATORIO A LA PARED MINIMALISTA LINEA BUZIOS LEVER CROMADA,material,Aparatos Sanitarios,PZA,222.06,222.06,222.06,PEN,,
0214000061,LLAVE DE LAVATORIO BAJA MINIMALISTA LIVIANA LINEA CARTAGENA CROMADA,material,Aparatos Sanitarios,PZA,167.90,167.90,167.90,PEN,,
0214000062,LLAVE DE LAVATORIO ALTA MINIMALISTA LIVIANA LINEA CARTAGENA CROMADA,material,Aparatos Sanitarios,PZA,319.27,319.27,319.27,PEN,,
0214000063,LLAVE DE LAVATORIO A LA PARED MINIMALISTA LINEA CARTAGENA CROMADA,material,Aparatos Sanitarios,PZA,234.57,234.57,234.57,PEN,,
0214000064,"MEZCLADORA DE 4"" PARA LAVATORIO LINEA BUZIOS, CROMADA",material,Aparatos Sanitarios,PZA,194.29,194.29,194.29,PEN,,
0214000065,"MEZCLADORA DE 4"" PARA LAVATORIO LINEA BUZIOS, BRONCE",material,Aparatos Sanitarios,PZA,284.55,284.55,284.55,PEN,,
0214000066,"MEZCLADORA DE 8"" PARA LAVATORIO LINEA BUZIOS, MINIMALISTA",material,Aparatos Sanitarios,PZA,408.15,408.15,408.15,PEN,,
0214000067,"MEZCLADORA DE 8"" PARA LAVATORIO A LA PARED LINEA BUZIOS, MINIMALISTA CROMADA",material,Aparatos Sanitarios,PZA,319.27,319.27,319.27,PEN,,
0214000068,MEZCLADORA PARA BIDET 3 LLAVES LINEA BUZIOS CROMADA,material,Aparatos Sanitarios,PZA,408.15,408.15,408.15,PEN,,
0214000069,"MEZCLADORA DE 4"" PARA LAVATORIO LINEA BUZIOS LEVER, CROMADA",material,Aparatos Sanitarios,PZA,324.83,324.83,324.83,PEN,,
0214000070,"MEZCLADORA DE 8"" PARA LAVATORIO LINEA BUZIOS LEVER, BRONCE",material,Aparatos Sanitarios,PZA,451.20,451.20,451.20,PEN,,
0214000071,"MEZCLADORA DE 8"" PARA LAVATORIO A LA PARED LINEA BUZIOS LEVER, MINIMALISTA CROMADA",material,Aparatos Sanitarios,PZA,351.21,351.21,351.21,PEN,,
0214000072,MEZCLADORA PARA BIDET 3 LLAVES LINEA BUZIOS LEVER CROMADA,material,Aparatos Sanitarios,PZA,444.26,444.26,444.26,PEN,,
0214000073,"MEZCLADORA DE 4"" PARA LAVATORIO LINEA VARADERO, BRONCE",material,Aparatos Sanitarios,PZA,254.00,254.00,254.00,PEN,,
0214000074,"MEZCLADORA DE 8"" PARA LAVATORIO LINEA VARADERO C/PICO TUBULAR CROMADA",material,Aparatos Sanitarios,PZA,472.03,472.03,472.03,PEN,,
0214000075,"MEZCLADORA DE 8"" PARA LAVATORIO A LA PARED LINEA VARADERO C/PICO TUBULAR CROMADA",material,Aparatos Sanitarios,PZA,370.66,370.66,370.66,PEN,,
0214000076,"GRIFO LAVADERO ESTÁNDAR DE 1/2"" LINEA BRONCE (Manija T, Bronce Pulido)",material,Aparatos Sanitarios,PZA,35.97,35.97,35.97,PEN,,
0214000077,"GRIFO LAVADERO ESTÁNDAR DE 1/2"" LINEA BRONCE (Manija T, Cromo Pulido)",material,Aparatos Sanitarios,PZA,35.97,35.97,35.97,PEN,,
0214000078,"GRIFO JARDIN ESTÁNDAR DE 1/2"" LINEA BRONCE (Manija T, Bronce Pulido)",material,Aparatos Sanitarios,PZA,22.07,22.07,22.07,PEN,,
0214000079,"GRIFO JARDIN ESTÁNDAR DE 1/2"" LINEA BRONCE (Manija T, Cromo Pulido)",material,Aparatos Sanitarios,PZA,41.53,41.53,41.53,PEN,,
0214000080,"GRIFO PARA LAVADERO DE 1/2"" LINEA BRONCE GRANALLADO",material,Aparatos Sanitarios,PZA,20.70,20.70,20.70,PEN,,
0214000081,"GRIFO LAVADERO PESADO DE 1/2"" LINEA BRONCE (Manija T, Bronce Pulido)",material,Aparatos Sanitarios,PZA,42.92,42.92,42.92,PEN,,
0214000082,"GRIFO LAVADERO PESADO DE 1/2"" LINEA BRONCE (Manija T, Cromo Pulido)",material,Aparatos Sanitarios,PZA,48.47,48.47,48.47,PEN,,
0214000083,"GRIFO JARDIN PESADO DE 1/2"" LINEA BRONCE (Manija T, Bronce Pulido)",material,Aparatos Sanitarios,PZA,42.92,42.92,42.92,PEN,,
0214000084,"GRIFO JARDIN PESADO DE 1/2"" LINEA BRONCE (Manija T, Cromo Pulido)",material,Aparatos Sanitarios,PZA,51.24,51.24,51.24,PEN,,
0214000085,"LLAVE DE DUCHA DE 1/2"" LINEA BRONCE (Manija Cruz Cromada)",material,Aparatos Sanitarios,PZA,21.14,21.14,21.14,PEN,,
0214000086,SALIDA DE DUCHA CON BRAZO Y CANOPLA (Tecno),material,Aparatos Sanitarios,PZA,79.02,79.02,79.02,PEN,,
0214000087,SALIDA DE DUCHA CON BRAZO Y CANOPLA (Omega),material,Aparatos Sanitarios,PZA,27.53,27.53,27.53,PEN,,
0214000088,SALIDA DE DUCHA CON BRAZO Y CANOPLA (Española),material,Aparatos Sanitarios,PZA,158.19,158.19,158.19,PEN,,
0214000089,SALIDA DE DUCHA CON BRAZO Y CANOPLA (Buzios),material,Aparatos Sanitarios,PZA,99.85,99.85,99.85,PEN,,
0214000090,PICOS DE TINA (Simple),material,Aparatos Sanitarios,PZA,44.29,44.29,44.29,PEN,,
0214000091,PICOS DE TINA (Desviador),material,Aparatos Sanitarios,PZA,51.24,51.24,51.24,PEN,,
0214000092,"DESAGUES DE 1 1/4"" PARA LAVATORIO EN ABS, TIPO SUMIDERO EN ACERO INOXIDABLE",material,Aparatos Sanitarios,PZA,13.75,13.75,13.75,PEN,,
0214000093,"DESAGUES AUTOMATICOS PARA LAVATORIO EN ABS EN ACERO INOXIDABLE, CROMADO",material,Aparatos Sanitarios,PZA,40.13,40.13,40.13,PEN,,
0214000094,"DESAGUES AUTOMATICOS PARA LAVATORIO EN ABS EN ACERO INOXIDABLE, BLANCO",material,Aparatos Sanitarios,PZA,24.86,24.86,24.86,PEN,,
0214000095,DESAGUES UNIVERSAL PARA LAVATORIO EN ABS CROMADO CON TAPON,material,Aparatos Sanitarios,PZA,31.81,31.81,31.81,PEN,,
0214000096,"TRAMPA ""P"" DE 1 1/4"" BLANCO (Polipropileno con Adaptador de Pvc de 2"")",material,Aparatos Sanitarios,PZA,12.36,12.36,12.36,PEN,,
0215000001,ASTRO 70W VS E27 C/F,material,Artefacto Alumbrado Exterior,UND,424.64,424.64,424.64,PEN,,
0215000002,ASTRO 70W VS E27 S/F,material,Artefacto Alumbrado Exterior,UND,1285.94,1285.94,1285.94,PEN,,
0215000003,ASTRO 150W VS E40 C/F,material,Artefacto Alumbrado Exterior,UND,476.72,476.72,476.72,PEN,,
0215000004,ASTRO 150W VS E40 S/F,material,Artefacto Alumbrado Exterior,UND,468.71,468.71,468.71,PEN,,
0215000005,ASTRO 50W VS E40 C/F,material,Artefacto Alumbrado Exterior,UND,428.65,428.65,428.65,PEN,,
0215000006,ASTRO 50W VS E40 S/F,material,Artefacto Alumbrado Exterior,UND,1289.94,1289.94,1289.94,PEN,,
0215000007,NOVA 70W VS E27 EM GRIS S/F,material,Artefacto Alumbrado Exterior,UND,1067.57,1067.57,1067.57,PEN,,
0215000008,NOVA 70W VS E27 EM GRIS C/F,material,Artefacto Alumbrado Exterior,UND,811.11,811.11,811.11,PEN,,
0215000009,NOVA 50W VS E27 EM GRIS S/F,material,Artefacto Alumbrado Exterior,UND,1067.57,1067.57,1067.57,PEN,,
0215000010,NOVA 50W VS E27 EM GRIS C/F,material,Artefacto Alumbrado Exterior,UND,817.08,817.08,817.08,PEN,,
0215000011,MILENIUM IV 250W HM E40 EM PS TI S/F,material,Artefacto Alumbrado Exterior,UND,1353.84,1353.84,1353.84,PEN,,
0215000012,MILENIUM IV 250W VS E40 EM TI C/F,material,Artefacto Alumbrado Exterior,UND,1246.49,1246.49,1246.49,PEN,,
0215000013,MILENIUM SR 150W VS E40 EM PS GRIS S/F,material,Artefacto Alumbrado Exterior,UND,990.03,990.03,990.03,PEN,,
0215000014,MILENIUM SR 150W VS E40 EM PS GRIS C/F,material,Artefacto Alumbrado Exterior,UND,1091.42,1091.42,1091.42,PEN,,
0215000015,MILENIUM SR 150W HM G12 EM PS GRIS S/F,material,Artefacto Alumbrado Exterior,UND,1210.71,1210.71,1210.71,PEN,,
0215000016,MILENIUM 400W VS E40 EM PS GRIS C/F,material,Artefacto Alumbrado Exterior,UND,6047.56,6047.56,6047.56,PEN,,
0215000017,SDL ALPHA SPOT A 2X18W TC-DEL G24Q-2 EE blmt,material,Artefacto Alumbrado Exterior,UND,272.29,272.29,272.29,PEN,,
0215000018,SDL ALPHA SPOT A 2X26W TC-DEL G24Q-3 EE blmt,material,Artefacto Alumbrado Exterior,UND,276.29,276.29,276.29,PEN,,
0215000019,PROYECTOR RL-40 1X250W VS E40 EM NG,material,Artefacto Alumbrado Exterior,UND,1333.42,1333.42,1333.42,PEN,,
0215000020,PROYECTOR RL-40 1X250W HM E40 EM PR NG,material,Artefacto Alumbrado Exterior,UND,1401.49,1401.49,1401.49,PEN,,
0215000021,PROYECTOR RL-40 1X400W VS E40 EM NG,material,Artefacto Alumbrado Exterior,UND,1665.77,1665.77,1665.77,PEN,,
0215000022,PROYECTOR RL-40 1X400W HM E40 EM PR NG,material,Artefacto Alumbrado Exterior,UND,1673.78,1673.78,1673.78,PEN,,
0215000023,PROYECTOR RL-70 2X400W HM E40 S/EQ TI,material,Artefacto Alumbrado Exterior,UND,2358.51,2358.51,2358.51,PEN,,
0215000024,PROYECTOR RL-70 1X400W HM E40 S/EQ TI,material,Artefacto Alumbrado Exterior,UND,2462.62,2462.62,2462.62,PEN,,
0215000025,PROYECTOR ZORUS 1X400-250W HM -VS E40 S/EQ TI SIM,material,Artefacto Alumbrado Exterior,UND,556.59,556.59,556.59,PEN,,
0215000026,PROYECTOR ZORUS 1X400-250W HM -VS E40 S/EQ TI ASIM,material,Artefacto Alumbrado Exterior,UND,524.56,524.56,524.56,PEN,,
0216000001,BE A 1x36W T8 G13 EE BL,material,Artefactos Alumbrado Interior,UND,80.81,80.81,80.81,PEN,,
0216000002,BE A 2x36W T8 G13 EE BL,material,Artefactos Alumbrado Interior,UND,125.70,125.70,125.70,PEN,,
0216000003,BE A 1x28W T5 G5 EE BL,material,Artefactos Alumbrado Interior,UND,95.77,95.77,95.77,PEN,,
0216000004,BE A 3x36W T5 G5 EE BL,material,Artefactos Alumbrado Interior,UND,197.53,197.53,197.53,PEN,,
0216000005,BE A 2x28W T5 G5 EE BL 02 P/2 PANTALLAS,material,Artefactos Alumbrado Interior,UND,134.68,134.68,134.68,PEN,,
0216000006,BE A 1x14W T5 G5 EE BL,material,Artefactos Alumbrado Interior,UND,101.76,101.76,101.76,PEN,,
0216000007,BE A 2x14W T5 G5 EE BL 02 P/2 PANTALLAS,material,Artefactos Alumbrado Interior,UND,140.66,140.66,140.66,PEN,,
0216000008,BE A 2x36W T8 G13 EE BL 02 P/2 PANTALLAS,material,Artefactos Alumbrado Interior,UND,140.66,140.66,140.66,PEN,,
0216000009,BE A 2x28W T5 G5 EE BL,material,Artefactos Alumbrado Interior,UND,113.73,113.73,113.73,PEN,,
0216000010,METAL SPOT E 1x150W HM RX7 s-24 EM BL MT,material,Artefactos Alumbrado Interior,UND,341.18,341.18,341.18,PEN,,
0216000011,METAL SPOT E 1x700W HM RX7 s-24 EM BL MT,material,Artefactos Alumbrado Interior,UND,293.30,293.30,293.30,PEN,,
0216000012,METAL SPOT E 1x150W HM RX7 s-24 EM BL MT,material,Artefactos Alumbrado Interior,UND,356.15,356.15,356.15,PEN,,
0216000013,SDL ULTRA FAC E 1x150W HM RX7 s-24 EM BL MT,material,Artefactos Alumbrado Interior,UND,356.15,356.15,356.15,PEN,,
0216000014,SDL ULTRA FAC E 1x150W HM RX7 s-24 EM BL MT,material,Artefactos Alumbrado Interior,UND,419.00,419.00,419.00,PEN,,
0216000015,SDL ULTRA FAC E 1x70W HM RX7 EM BL MT,material,Artefactos Alumbrado Interior,UND,338.19,338.19,338.19,PEN,,
0216000016,SDL ULTRA FAC E 1x70W HM RX7 EM BL MT,material,Artefactos Alumbrado Interior,UND,353.16,353.16,353.16,PEN,,
0216000017,SDL ULTRA FAC E 2x18W TC HM RX7 s-24 EM BL MT,material,Artefactos Alumbrado Interior,UND,257.38,257.38,257.38,PEN,,
0216000018,SDL ULTRA FAC E 2x26W TC HM RX7 s-24 EM BL MT,material,Artefactos Alumbrado Interior,UND,242.42,242.42,242.42,PEN,,
0216000019,SDL ULTRA FAC E 2x42W TC HM RX7 s-24 EM BL MT,material,Artefactos Alumbrado Interior,UND,416.00,416.00,416.00,PEN,,
0216000020,SDL ULTRA DIR E 1x150W HM RX7 s-24 EM BL MT,material,Artefactos Alumbrado Interior,UND,589.59,589.59,589.59,PEN,,
0216000021,SDL ULTRA DIR E 1x150W HM RX7 s-24 EE BL MT,material,Artefactos Alumbrado Interior,UND,1092.39,1092.39,1092.39,PEN,,
0216000022,SDL ULTRA DIR E 1x35W HM RX7 s-24 EM BL MT,material,Artefactos Alumbrado Interior,UND,401.04,401.04,401.04,PEN,,
0216000023,SDL ULTRA DIR E 1x35W HM RX7 s-24 EE BL MT,material,Artefactos Alumbrado Interior,UND,1071.44,1071.44,1071.44,PEN,,
0216000024,SDL ULTRA DIR E 1x70W HM RX7 s-24 EM BL MT,material,Artefactos Alumbrado Interior,UND,416.00,416.00,416.00,PEN,,
0216000025,SDL ULTRA DIR E 1x70W HM RX7 s-24 EE BL MT,material,Artefactos Alumbrado Interior,UND,1074.43,1074.43,1074.43,PEN,,
0216000026,ALUMBRADO INTERIOR SISTEMA MELOW LIGHT ML IV EMPOTRADO,material,Artefactos Alumbrado Interior,UND,1062.46,1062.46,1062.46,PEN,,
0216000027,SDL METAL SPOT A 1x70W HM RX7 s-24 EM BL MT,material,Artefactos Alumbrado Interior,UND,284.32,284.32,284.32,PEN,,
0216000028,SDL METAL SPOT A 1x150W HM RX7 s-24 EM BL MT,material,Artefactos Alumbrado Interior,UND,323.23,323.23,323.23,PEN,,
0216000029,SDL METAL SPOT A 1x150W HM RX7 s-24 EE BL MT,material,Artefactos Alumbrado Interior,UND,511.78,511.78,511.78,PEN,,
0216000030,SDL ULTRA FAC A 2x18W HM RX7 s-24 EM BL MT,material,Artefactos Alumbrado Interior,UND,293.30,293.30,293.30,PEN,,
0216000031,SDL ULTRA FAC A 2x26W HM RX7 s-24 EM BL MT,material,Artefactos Alumbrado Interior,UND,269.36,269.36,269.36,PEN,,
0216000032,MELOW LIGHT SYNTA ADOSAR 2x18W T5 EE,material,Artefactos Alumbrado Interior,UND,442.94,442.94,442.94,PEN,,
0216000033,MELOW LIGHT SYNTA ADOSAR 2x54W T5 EE,material,Artefactos Alumbrado Interior,UND,538.71,538.71,538.71,PEN,,
0216000034,MELOW LIGHT SYNTA ADOSAR 2x36W T8 EE,material,Artefactos Alumbrado Interior,UND,562.65,562.65,562.65,PEN,,
0216000035,SISTEMA C/REJILLA NAIRA A 2x54W T5 EE MIRO4,material,Artefactos Alumbrado Interior,UND,508.78,508.78,508.78,PEN,,
0216000036,SISTEMA C/REJILLA NAIRA A 2x28W T5 EE MIRO4,material,Artefactos Alumbrado Interior,UND,553.68,553.68,553.68,PEN,,
0216000037,SISTEMA C/REJILLA NAIRA A 4x14W T5 EE MIRO4,material,Artefactos Alumbrado Interior,UND,586.60,586.60,586.60,PEN,,
0216000038,SISTEMA C/REJILLA NAIRA A 2x54W T5 G5 EE BL,material,Artefactos Alumbrado Interior,UND,269.36,269.36,269.36,PEN,,
0216000039,SISTEMA C/REJILLA NAIRA A 2x36W T8 G13 EE BL,material,Artefactos Alumbrado Interior,UND,209.50,209.50,209.50,PEN,,
0216000040,SISTEMA C/REJILLA NAIRA A 2x36W T5 G5 EE BL,material,Artefactos Alumbrado Interior,UND,266.36,266.36,266.36,PEN,,
0216000041,GENIUS ASOSAR A 2x36W T8 G13 EE BL OPAL,material,Artefactos Alumbrado Interior,UND,311.26,311.26,311.26,PEN,,
0216000042,RAS A 2x18W T8 G13 EE BL RAL,material,Artefactos Alumbrado Interior,UND,224.46,224.46,224.46,PEN,,
0216000043,RAS A 2x36W T8 G13 EE BL RAL,material,Artefactos Alumbrado Interior,UND,263.37,263.37,263.37,PEN,,
0216000044,RAS A 3x18W T8 G13 EE BL RAL,material,Artefactos Alumbrado Interior,UND,341.18,341.18,341.18,PEN,,
0216000045,RAS A 3x36W T8 G13 EE BL RAL,material,Artefactos Alumbrado Interior,UND,496.81,496.81,496.81,PEN,,
0216000046,RAS A 4x18W T8 G13 EE BL RAL,material,Artefactos Alumbrado Interior,UND,290.31,290.31,290.31,PEN,,
0216000047,RAS A 4x36W T8 G13 EE BL RAL,material,Artefactos Alumbrado Interior,UND,520.75,520.75,520.75,PEN,,
0217000001,BPL A 2x18W TC-DEL G24q-2 EM Blmt PRISMA,material,Asfalto,UND,278.33,278.33,278.33,PEN,,
0216000048,BRAQUETE CM 1x36W T8 G13 EE BL,material,Artefactos Alumbrado Interior,UND,86.79,86.79,86.79,PEN,,
0216000049,BRAQUETE CM 2x36W T8 G13 EE BL,material,Artefactos Alumbrado Interior,UND,119.71,119.71,119.71,PEN,,
0216000050,BRAQUETE CM 1x18W T8 G13 EE BL,material,Artefactos Alumbrado Interior,UND,113.73,113.73,113.73,PEN,,
0216000051,BRAQUETE BE CENEFA A 1x28W T5 G5 EE BL,material,Artefactos Alumbrado Interior,UND,107.74,107.74,107.74,PEN,,
0216000052,BRAQUETE BE CENEFA A 1x14W T5 G5 EE BL,material,Artefactos Alumbrado Interior,UND,113.73,113.73,113.73,PEN,,
0216000053,LWD P/DUCTO 2x54W T5 G5 MIRO4,material,Artefactos Alumbrado Interior,UND,233.44,233.44,233.44,PEN,,
0216000054,LWD P/DUCTO 2x28W T5 G5 MIRO5,material,Artefactos Alumbrado Interior,UND,257.38,257.38,257.38,PEN,,
0216000055,LWD P/DUCTO 2x28W T5 G5 Almate,material,Artefactos Alumbrado Interior,UND,245.41,245.41,245.41,PEN,,
0216000056,LWD P/DUCTO 2x54W T5 G5 Alespectacular,material,Artefactos Alumbrado Interior,UND,236.43,236.43,236.43,PEN,,
0216000057,IS P/DUCTO 2x54W T5 MIRO4 REAC P/2 PANTALLAS,material,Artefactos Alumbrado Interior,UND,347.17,347.17,347.17,PEN,,
0216000058,IS P/DUCTO 2x28W T5 MIRO4 REAC P/2 PANTALLAS,material,Artefactos Alumbrado Interior,UND,329.21,329.21,329.21,PEN,,
0216000059,IS P/DUCTO 1x28W T5 MIRO4,material,Artefactos Alumbrado Interior,UND,212.49,212.49,212.49,PEN,,
0216000060,IS P/DUCTO 1x54W T5 MIRO4,material,Artefactos Alumbrado Interior,UND,221.47,221.47,221.47,PEN,,
0216000061,TECNOLIGHT P/DUCTO 2x54W T5 G5 EE TI,material,Artefactos Alumbrado Interior,UND,404.03,404.03,404.03,PEN,,
0216000062,TECNOLIGHT P/DUCTO 2x36W T8 G13 EE TI,material,Artefactos Alumbrado Interior,UND,374.11,374.11,374.11,PEN,,
0216000063,TECNOLIGHT P/DUCTO 2x28W T5 G5 EE TI,material,Artefactos Alumbrado Interior,UND,404.03,404.03,404.03,PEN,,
0216000064,ALPHA SPOT E 2x18W TC-DEL G24q-2 EE Blmt,material,Artefactos Alumbrado Interior,UND,239.43,239.43,239.43,PEN,,
0216000065,ALPHA SPOT E 2x26W TC-DEL G24q-2 EE Blmt,material,Artefactos Alumbrado Interior,UND,200.52,200.52,200.52,PEN,,
0216000066,MELOW LIGHT LRC E 2x36W TC-L EE 2x2,material,Artefactos Alumbrado Interior,UND,386.08,386.08,386.08,PEN,,
0216000067,MELOW LIGHT LRC E 2x40W TC-L EE 2x2,material,Artefactos Alumbrado Interior,UND,356.15,356.15,356.15,PEN,,
0216000068,MELOW LIGHT LRC E 2x36W T8 G13 EE 2x2,material,Artefactos Alumbrado Interior,UND,487.83,487.83,487.83,PEN,,
0216000069,MELOW LIGHT LRC E 2x28W T5 EE 2x4,material,Artefactos Alumbrado Interior,UND,445.93,445.93,445.93,PEN,,
0216000070,MELOW LIGHT RCX E 2x40W TC-L EE 2x2,material,Artefactos Alumbrado Interior,UND,604.55,604.55,604.55,PEN,,
0216000071,MELOW LIGHT RCB E 2x40W TC-L EE 2x2,material,Artefactos Alumbrado Interior,UND,517.76,517.76,517.76,PEN,,
0216000072,SISTEMA REJILLA NAIRA E 2x18W T5 EE MIRO4 1x4,material,Artefactos Alumbrado Interior,UND,445.93,445.93,445.93,PEN,,
0216000073,SISTEMA REJILLA NAIRA E 3x14W T5 EE MIRO4 1x4,material,Artefactos Alumbrado Interior,UND,457.90,457.90,457.90,PEN,,
0216000074,SISTEMA REJILLA NAIRA E 4x14W T5 EE MIRO4 1x4,material,Artefactos Alumbrado Interior,UND,433.96,433.96,433.96,PEN,,
0216000075,SISTEMA REJILLA NAIRA E 2x54W T5 EE MIRO4 1x4,material,Artefactos Alumbrado Interior,UND,448.93,448.93,448.93,PEN,,
0216000076,SISTEMA REJILLA NVR E 2x28W T5 G5 EE BL 1x4 RAL,material,Artefactos Alumbrado Interior,UND,287.31,287.31,287.31,PEN,,
0216000077,SISTEMA REJILLA NVR E 2x36W T8 G13 EE BL 1x4 RAL,material,Artefactos Alumbrado Interior,UND,278.33,278.33,278.33,PEN,,
0216000078,SISTEMA REJILLA RES E 2x18W T8 G13 EE BL 1x2 RAL,material,Artefactos Alumbrado Interior,UND,230.45,230.45,230.45,PEN,,
0216000079,SISTEMA REJILLA RES E 3x18W T8 G13 EE BL 2x2 RAL,material,Artefactos Alumbrado Interior,UND,305.27,305.27,305.27,PEN,,
0216000080,SISTEMA REJILLA RES E 3x36W T8 G13 EE BL 2x4 RAL,material,Artefactos Alumbrado Interior,UND,398.05,398.05,398.05,PEN,,
0216000081,SISTEMA REJILLA RES E 4x18W T8 G13 EE BL 2x2 RAL,material,Artefactos Alumbrado Interior,UND,293.30,293.30,293.30,PEN,,
0216000082,SISTEMA REJILLA RES E 4x36W T8 G13 EE BL 2x4 RAL,material,Artefactos Alumbrado Interior,UND,472.87,472.87,472.87,PEN,,
0216000083,SISTEMA REJILLA RES E 2x36W T8 G13 EE BL 1x4 RAL,material,Artefactos Alumbrado Interior,UND,245.41,245.41,245.41,PEN,,
0216000084,ACRILICO V-MON E 2x36W T8 G13 EE BL 1x2 RAL,material,Artefactos Alumbrado Interior,UND,290.31,290.31,290.31,PEN,,
0216000085,LINEAL SIMILIGHT 1TL28EE,material,Artefactos Alumbrado Interior,UND,401.04,401.04,401.04,PEN,,
0216000086,LINEAL SIMILIGHT 2TL28EE,material,Artefactos Alumbrado Interior,UND,757.19,757.19,757.19,PEN,,
0216000087,LINEAL SIMILIGHT E 1x54W T5 G5 EE,material,Artefactos Alumbrado Interior,UND,562.65,562.65,562.65,PEN,,
0216000088,LINEAL SIMILIGHT E 2x54W T5 G5 EE,material,Artefactos Alumbrado Interior,UND,736.24,736.24,736.24,PEN,,
0216000089,BAÑADOR ARIA BP E 1x14W T5 G5 EE BLmtAC,material,Artefactos Alumbrado Interior,UND,197.53,197.53,197.53,PEN,,
0216000090,BAÑADOR ARIA BP E 1x28W T5 G5 EE BLmtAC,material,Artefactos Alumbrado Interior,UND,221.47,221.47,221.47,PEN,,
0216000091,BAÑADOR ARIA BP E 1x28W T5 G5 EE BLmtAC,material,Artefactos Alumbrado Interior,UND,194.53,194.53,194.53,PEN,,
0216000092,BAÑADOR ARIA BP E 1x54W T5 G5 EE BLmtAC,material,Artefactos Alumbrado Interior,UND,233.44,233.44,233.44,PEN,,
0216000093,BAÑADOR ARIA BP E 1x54W T5 G5 EE BLmtAC,material,Artefactos Alumbrado Interior,UND,230.45,230.45,230.45,PEN,,
0216000094,SUSPENDIDA ULTRA CS S 1x150w HM Rx7x-24 EE TI,material,Artefactos Alumbrado Interior,UND,640.47,640.47,640.47,PEN,,
0216000095,SUSPENDIDA ULTRA CS S 1x150w HM Rx7x-24 EM TI,material,Artefactos Alumbrado Interior,UND,544.70,544.70,544.70,PEN,,
